month_year,price_eur,month_return,month_return_after_TER
02/2001,23993.255007,0.00700284,0.00680171
03/2001,23564.549394,-0.01786776,-0.01806393
04/2001,23928.995462,0.01546586,0.01526303
05/2001,25297.705261,0.0571988,0.05698763
06/2001,25822.337227,0.02073832,0.02053444
07/2001,24614.183698,-0.04678715,-0.04697754
08/2001,24129.55191,-0.01968913,-0.01988493
09/2001,21734.356058,-0.099264,-0.09944391
10/2001,21922.505044,0.00865675,0.00845529
11/2001,23119.17704,0.05458646,0.05437582
12/2001,23923.439881,0.03478769,0.034581
01/2002,24317.330524,0.01646463,0.0162616
02/2002,24458.62745,0.00581054,0.00560964
03/2002,25529.002588,0.04376268,0.0435542
04/2002,25436.224397,-0.00363423,-0.00383324
05/2002,25274.186638,-0.00637035,-0.00656882
06/2002,23807.513439,-0.05803048,-0.05821863
07/2002,22755.28653,-0.04419726,-0.04438817
08/2002,22417.322062,-0.01485213,-0.0150489
09/2002,21362.317364,-0.04706203,-0.04725237
10/2002,21028.982546,-0.01560387,-0.01580049
11/2002,21727.318989,0.03320828,0.03300191
12/2002,20697.129216,-0.04741449,-0.04760476
01/2003,19802.12523,-0.0432429,-0.04343401
02/2003,19821.940133,0.00100065,0.0008007
03/2003,19559.346371,-0.01324763,-0.01344473
04/2003,19922.866508,0.0185855,0.01838204
05/2003,20336.572055,0.02076536,0.02056147
06/2003,21269.909545,0.04589453,0.04568563
07/2003,22546.767083,0.06003117,0.05981944
08/2003,23775.846631,0.05451245,0.05430182
09/2003,23460.845228,-0.0132488,-0.01344589
10/2003,24206.774476,0.03179465,0.03158855
11/2003,24322.886105,0.00479666,0.00459596
12/2003,24226.219008,-0.00397433,-0.00417327
01/2004,25725.114572,0.0618708,0.0616587
02/2004,26625.859324,0.03501422,0.03480748
03/2004,28221.607172,0.05993226,0.05972055
04/2004,25771.411075,-0.08681986,-0.08700226
05/2004,26628.081557,0.03324112,0.03303474
06/2004,27329.19579,0.02632988,0.02612488
07/2004,27840.123992,0.01869533,0.01849185
08/2004,29118.092646,0.04590384,0.04569493
09/2004,28799.572709,-0.0109389,-0.01113646
10/2004,29361.982621,0.01952841,0.01932477
11/2004,30075.319132,0.02429456,0.02408997
12/2004,31017.730736,0.03133505,0.03112905
01/2005,30865.507836,-0.00490761,-0.00510637
02/2005,30959.952701,0.00305988,0.00285953
03/2005,30841.433655,-0.00382814,-0.00402712
04/2005,32061.624274,0.03956336,0.03935571
05/2005,34158.485465,0.06540097,0.06518816
06/2005,36185.53153,0.05934239,0.05913079
07/2005,37849.983387,0.04599772,0.04578879
08/2005,37011.090762,-0.02216362,-0.02235893
09/2005,38542.393879,0.04137417,0.04116616
10/2005,37638.68615,-0.02344711,-0.02364217
11/2005,39606.843064,0.0522908,0.05208061
12/2005,41229.998441,0.04098169,0.04077376
01/2006,42704.264266,0.03575712,0.03555023
02/2006,44476.494381,0.04150007,0.04129204
03/2006,45807.611421,0.02992855,0.02972283
04/2006,43797.046911,-0.04389149,-0.04408247
05/2006,41494.444063,-0.05257439,-0.05276363
06/2006,43193.155332,0.04093828,0.04073036
07/2006,44831.681149,0.03793485,0.03772753
08/2006,46381.502866,0.03456979,0.03436314
09/2006,47923.361585,0.03324297,0.03303659
10/2006,50261.149774,0.04878181,0.04857232
11/2006,50837.078265,0.01145872,0.01125669
12/2006,52500.23382,0.0327154,0.03250913
01/2007,55838.582022,0.0635873,0.06337486
02/2007,55323.394542,-0.00922637,-0.00942427
03/2007,55243.209,-0.0014494,-0.00164885
04/2007,54290.612165,-0.01724369,-0.01743999
05/2007,55510.98797,0.02247858,0.02227435
06/2007,51263.37646,-0.07651839,-0.07670285
07/2007,48069.843718,-0.06229657,-0.06248387
08/2007,49674.110123,0.03337366,0.03316725
09/2007,50461.706223,0.01585526,0.01565236
10/2007,50883.930326,0.00836722,0.00816581
11/2007,46283.724653,-0.09040586,-0.09058755
12/2007,44054.825837,-0.04815729,-0.04834741
01/2008,41651.111428,-0.05456189,-0.05475073
02/2008,39883.510963,-0.04243825,-0.04262952
03/2008,38359.615287,-0.03820866,-0.03840077
04/2008,41482.592159,0.08141314,0.08119714
05/2008,40539.995368,-0.02272271,-0.02291791
06/2008,35276.083035,-0.12984492,-0.13001872
07/2008,35913.308095,0.01806394,0.01786059
08/2008,37271.832664,0.03782789,0.03762059
09/2008,35449.41714,-0.04889525,-0.04908522
10/2008,28324.385408,-0.20099151,-0.2011511
11/2008,24199.18185,-0.14564141,-0.14581206
12/2008,24223.256031,0.00099483,0.0007949
01/2009,22896.953828,-0.05475326,-0.05494206
02/2009,19292.678516,-0.15741287,-0.15758117
03/2009,19758.050959,0.02412171,0.02391715
04/2009,23887.698981,0.2090109,0.20876941
05/2009,25187.519585,0.05441381,0.0542032
06/2009,25417.335424,0.00912419,0.00892263
07/2009,27663.086166,0.08835508,0.08813769
08/2009,29420.686587,0.06353595,0.06332352
09/2009,30507.913651,0.03695451,0.03674739
10/2009,29892.355354,-0.020177,-0.02037271
11/2009,29926.799952,0.00115229,0.00095232
12/2009,32447.551919,0.08423059,0.08401402
01/2010,31575.696184,-0.02686969,-0.02706407
02/2010,33135.888318,0.04941117,0.04920156
03/2010,35769.974124,0.07949344,0.07927782
04/2010,37321.832887,0.0433844,0.04317599
05/2010,37052.202057,-0.00722448,-0.00742278
06/2010,36399.050999,-0.01762786,-0.01782408
07/2010,37510.722617,0.03054123,0.03033538
08/2010,38242.207356,0.01950068,0.01929705
09/2010,38680.542642,0.01146208,0.01126005
10/2010,39584.250371,0.02336337,0.02315896
11/2010,40508.143374,0.02333991,0.02313551
12/2010,41784.445355,0.03150729,0.03130126
01/2011,41430.740076,-0.008465,-0.00866305
02/2011,42319.077366,0.0214415,0.02123748
03/2011,40702.403499,-0.03820201,-0.03839412
04/2011,40887.774695,0.00455431,0.00435366
05/2011,42412.225929,0.03728379,0.0370766
06/2011,41012.404879,-0.03300513,-0.03319828
07/2011,41681.481933,0.01631402,0.01611102
08/2011,38986.099558,-0.06466618,-0.06485301
09/2011,36650.533601,-0.05990766,-0.06009543
10/2011,39709.806485,0.08347144,0.08325503
11/2011,38853.136003,-0.02157327,-0.0217687
12/2011,40669.440389,0.04674795,0.04653887
01/2012,43460.563931,0.0686295,0.06841606
02/2012,44025.936819,0.01300887,0.01280653
03/2012,44757.791931,0.01662327,0.01642021
04/2012,46092.242318,0.02981493,0.02960923
05/2012,46213.724341,0.00263563,0.00243536
06/2012,47961.880275,0.03782764,0.03762034
07/2012,51207.079913,0.06766206,0.06744881
08/2012,50131.149195,-0.02101137,-0.02120691
09/2012,49916.148238,-0.00428877,-0.00448765
10/2012,49972.815157,0.00113524,0.00093528
11/2012,50291.705466,0.00638128,0.00618026
12/2012,51518.007224,0.02438378,0.02417917
01/2013,51616.526181,0.00191232,0.0017122
02/2013,53980.79597,0.04580451,0.04559562
03/2013,56205.80588,0.04121855,0.04101057
04/2013,58739.154755,0.04507273,0.04486398
05/2013,55143.045813,-0.06122167,-0.06140918
06/2013,53508.905424,-0.02963457,-0.02982839
07/2013,53011.604765,-0.00929379,-0.00949168
08/2013,51090.047818,-0.03624785,-0.03644035
09/2013,52635.643924,0.03025239,0.03004661
10/2013,53900.734762,0.02403487,0.02383033
11/2013,51969.961737,-0.0358209,-0.03601349
12/2013,51454.643534,-0.00991569,-0.01011345
01/2014,52444.0932,0.01922955,0.01902597
02/2014,53318.289779,0.01666911,0.01646604
03/2014,53508.596182,0.00356925,0.0033688
04/2014,54828.226392,0.02466202,0.02445736
05/2014,57518.320521,0.04906404,0.0488545
06/2014,58106.531197,0.01022649,0.01002471
07/2014,59657.827643,0.02669745,0.02649238
08/2014,61524.047788,0.03128207,0.03107608
09/2014,60185.796457,-0.02175168,-0.02194707
10/2014,64719.67402,0.07533135,0.07511657
11/2014,65609.951726,0.01375591,0.01355342
12/2014,67904.3915,0.03497091,0.03476419
01/2015,76414.286049,0.12532171,0.12509694
02/2015,76449.447965,0.00046015,0.00026032
03/2015,79696.223888,0.04246958,0.04226136
04/2015,75227.032928,-0.05607783,-0.05626637
05/2015,75803.189957,0.00765891,0.00745764
06/2015,71695.670978,-0.05418662,-0.05437554
07/2015,74810.624814,0.04344689,0.04323847
08/2015,69419.877361,-0.07205858,-0.07224393
09/2015,70546.953232,0.01623564,0.01603265
10/2015,75369.960064,0.06836591,0.06815252
11/2015,77122.116738,0.02324741,0.02304303
12/2015,75681.308451,-0.01868217,-0.01887818
01/2016,72715.141531,-0.03919286,-0.03938477
02/2016,72715.141531,0.0,-0.00019974
03/2016,75916.252365,0.04402262,0.04381408
