month_year,price_eur,month_return,month_return_after_TER
07/2005,34654.860661,0.04357036,0.04335324
08/2005,35439.616823,0.02264491,0.02243215
09/2005,37660.388663,0.06266354,0.06244245
10/2005,36168.183044,-0.03962268,-0.03982249
11/2005,38214.87126,0.05658809,0.05636826
12/2005,40537.559499,0.0607797,0.060559
01/2006,42451.0049,0.04720179,0.04698392
02/2006,42297.856557,-0.00360765,-0.00381495
03/2006,42942.653466,0.0152442,0.01503297
04/2006,42899.552643,-0.00100368,-0.00121153
05/2006,39309.886749,-0.08367607,-0.08386671
06/2006,39551.95972,0.00615807,0.00594874
07/2006,39207.310979,-0.00871382,-0.00892006
08/2006,39072.816213,-0.00343035,-0.00363769
09/2006,39411.242245,0.00866142,0.00845157
10/2006,41700.398213,0.05808383,0.0578637
11/2006,41631.762049,-0.00164594,-0.00185364
12/2006,43115.392154,0.03563698,0.03542151
01/2007,44562.158743,0.03355569,0.03334065
02/2007,43591.234132,-0.0217881,-0.02199162
03/2007,44600.506036,0.02315309,0.02294022
04/2007,45295.137829,0.01557453,0.01536324
05/2007,47302.519554,0.04431782,0.04410055
06/2007,46822.195915,-0.01015429,-0.01036023
07/2007,45934.003971,-0.01896946,-0.01917357
08/2007,45382.183894,-0.01201332,-0.01221888
09/2007,47385.866125,0.0441513,0.04393406
10/2007,48622.586912,0.02609894,0.02588546
11/2007,45553.906449,-0.06311224,-0.06330716
12/2007,46068.699854,0.01130075,0.01109035
01/2008,40787.789879,-0.11463119,-0.11481539
02/2008,40731.851817,-0.00137144,-0.00157921
03/2008,38549.615347,-0.05357568,-0.05377258
04/2008,41837.216083,0.08528232,0.08505653
05/2008,43129.260552,0.03088266,0.03066818
06/2008,41700.896076,-0.03311822,-0.03331938
07/2008,38654.559162,-0.07305207,-0.07324493
08/2008,39951.987936,0.0335647,0.03334967
09/2008,34284.167133,-0.1418658,-0.14204434
10/2008,33194.369887,-0.03178719,-0.03198863
11/2008,30961.111029,-0.06727824,-0.0674723
12/2008,29139.019843,-0.05885096,-0.05904677
01/2009,28866.494827,-0.00935258,-0.00955869
02/2009,26225.872297,-0.09147708,-0.0916661
03/2009,26269.782923,0.00167432,0.00146592
04/2009,27450.530011,0.04494697,0.04472956
05/2009,27225.587913,-0.00819445,-0.0084008
06/2009,26891.783065,-0.0122607,-0.0124662
07/2009,29085.909033,0.08159094,0.08136592
08/2009,29369.333449,0.00974439,0.00953431
09/2009,29893.497505,0.01784733,0.01763556
10/2009,29201.572443,-0.02314634,-0.02334958
11/2009,29983.718405,0.02678438,0.02657075
12/2009,32149.286086,0.07222479,0.07200171
01/2010,31000.022114,-0.03574773,-0.03594834
02/2010,32784.596709,0.05756688,0.05734685
03/2010,35364.17251,0.07868255,0.07845813
04/2010,36259.311153,0.02531202,0.0250987
05/2010,35664.223104,-0.01641201,-0.01661664
06/2010,34398.249501,-0.03549702,-0.03569769
07/2010,34980.131571,0.01691604,0.01670447
08/2010,34321.348582,-0.01883306,-0.0190372
09/2010,35604.7761,0.03739444,0.03717861
10/2010,36643.228212,0.02916609,0.02895197
11/2010,39232.177134,0.07065286,0.07043011
12/2010,40245.228641,0.02582195,0.02560853
01/2011,39567.859357,-0.01683105,-0.0170356
02/2011,40597.405603,0.02601976,0.0258063
03/2011,40020.186224,-0.01421813,-0.01442323
04/2011,40261.128313,0.00602051,0.00581121
05/2011,40882.375478,0.01543045,0.01521918
06/2011,40339.208719,-0.01328609,-0.01349137
07/2011,40328.276212,-0.00027101,-0.00047901
08/2011,37583.574988,-0.06805898,-0.06825287
09/2011,38367.469878,0.02085738,0.02064499
10/2011,39448.480545,0.02817519,0.02796127
11/2011,41145.241137,0.04301206,0.04279506
12/2011,43310.828608,0.05263276,0.05241375
01/2012,43133.156672,-0.00410225,-0.00430945
02/2012,44181.265797,0.02429938,0.02408628
03/2012,45890.785732,0.03869332,0.03847722
04/2012,46799.670374,0.01980538,0.01959321
05/2012,47579.530438,0.01666379,0.01645228
06/2012,48805.536268,0.02576751,0.02555409
07/2012,50970.055159,0.04434986,0.04413259
08/2012,50318.70305,-0.01277911,-0.01298451
09/2012,50174.604307,-0.00286372,-0.00307118
10/2012,48854.480661,-0.02631059,-0.02651317
11/2012,49443.178235,0.01205002,0.01183946
12/2012,48455.693722,-0.01997211,-0.020176
01/2013,49142.800386,0.0141801,0.0139691
02/2013,51502.041443,0.04800787,0.04778983
03/2013,54977.847694,0.06748871,0.06726662
04/2013,55518.120352,0.0098271,0.009617
05/2013,55080.4079,-0.00788414,-0.00809055
06/2013,55031.23586,-0.00089273,-0.0011006
07/2013,56019.748849,0.01796276,0.01775097
08/2013,54551.23163,-0.02621428,-0.02641687
09/2013,56721.286215,0.03978012,0.03956379
10/2013,57810.181097,0.01919729,0.01898524
11/2013,59216.148112,0.0243204,0.02410729
12/2013,60106.070009,0.01502837,0.01481719
01/2014,59637.469446,-0.00779623,-0.00800266
02/2014,61693.699489,0.03447883,0.0342636
03/2014,60052.722035,-0.02659879,-0.0268013
04/2014,59095.21139,-0.0159445,-0.01614923
05/2014,62306.719111,0.05434464,0.05412528
06/2014,63391.805434,0.01741524,0.01720356
07/2014,63406.990011,0.00023954,3.143e-05
08/2014,66347.440481,0.04637423,0.04615653
09/2014,68146.265668,0.0271122,0.02689851
10/2014,69050.501956,0.01326905,0.01305824
11/2014,71471.263267,0.03505784,0.03484249
12/2014,72746.451838,0.01784198,0.01763021
01/2015,77982.521661,0.07197698,0.07175395
02/2015,82495.559741,0.05787243,0.05765234
03/2015,85425.699414,0.03551876,0.03530331
04/2015,82215.613472,-0.03757752,-0.03777775
05/2015,85686.772401,0.04222019,0.04200336
06/2015,82648.322083,-0.03545997,-0.03566064
07/2015,86988.456792,0.05251328,0.05229431
08/2015,79440.823626,-0.08676592,-0.08695592
09/2015,76610.775026,-0.03562461,-0.03582525
10/2015,83296.077817,0.08726322,0.08703701
11/2015,86866.039282,0.0428587,0.04264173
12/2015,84422.096243,-0.02813462,-0.02833682
01/2016,80555.67738,-0.04579866,-0.04599718
02/2016,79746.96917,-0.01003912,-0.01024508
03/2016,80461.498963,0.00895996,0.00875005
04/2016,80478.048172,0.00020568,-2.42e-06
05/2016,83938.563539,0.04299949,0.0427825
06/2016,86647.105311,0.03226815,0.03205338
07/2016,88953.875774,0.02662259,0.026409
08/2016,86358.252657,-0.02917943,-0.02938141
09/2016,86745.883951,0.00448864,0.00427966
10/2016,85800.895019,-0.01089376,-0.01109955
11/2016,88704.72722,0.03384385,0.03362875
12/2016,90845.366831,0.02413219,0.02391912
01/2017,92225.434788,0.0151914,0.01498018
02/2017,95822.913647,0.03900745,0.03879128
03/2017,96997.244996,0.01225522,0.01204462
04/2017,96665.006152,-0.00342524,-0.00363258
05/2017,98134.426004,0.01520116,0.01498994
06/2017,96722.087966,-0.01439187,-0.01459693
07/2017,97035.722442,0.00324264,0.00303391
08/2017,97627.584218,0.00609942,0.0058901
09/2017,100284.676519,0.02721661,0.0270029
10/2017,106372.537213,0.06070579,0.06048511
11/2017,106426.057029,0.00050314,0.00029498
12/2017,105467.005335,-0.00901144,-0.00921761
01/2018,109723.758467,0.04036099,0.04014454
02/2018,110093.540303,0.00337012,0.00316136
03/2018,105575.696335,-0.04103641,-0.04123593
04/2018,108796.438595,0.03050647,0.03029208
05/2018,115520.497047,0.06180403,0.06158312
06/2018,115514.470315,-5.217e-05,-0.00026021
07/2018,117297.877087,0.01543882,0.01522755
08/2018,123483.52598,0.05273453,0.05251551
09/2018,125486.560414,0.01622107,0.01600964
10/2018,115671.837273,-0.07821334,-0.07840512
11/2018,116900.28335,0.0106201,0.01040984
12/2018,107416.656864,-0.08112578,-0.08131695
01/2019,113894.161623,0.06030261,0.06008201
02/2019,118824.700722,0.04329053,0.04307348
03/2019,123853.220895,0.04231881,0.04210196
04/2019,128027.51617,0.03370357,0.0334885
05/2019,124125.581337,-0.03047731,-0.03067903
06/2019,129320.373575,0.0418511,0.04163434
07/2019,133304.570651,0.03080873,0.03059427
08/2019,134783.604944,0.01109515,0.01088479
09/2019,135497.100112,0.00529363,0.00508448
10/2019,133915.509533,-0.01167251,-0.01187813
11/2019,139553.290563,0.04209954,0.04188273
12/2019,139781.179339,0.00163299,0.0014246
01/2020,145822.286152,0.04321831,0.04300127
02/2020,136281.932214,-0.06542453,-0.06561897
03/2020,122590.879591,-0.10046125,-0.1006484
04/2020,136141.536359,0.1105356,0.11030455
05/2020,140613.900139,0.03285084,0.03263595
06/2020,146302.802546,0.04045761,0.04024114
07/2020,147505.232898,0.00821878,0.00800902
08/2020,157674.143038,0.06893932,0.06871692
09/2020,155620.140357,-0.01302688,-0.01323222
10/2020,150226.905545,-0.03465641,-0.03485725
11/2020,161171.103296,0.07285112,0.07262791
12/2020,164132.929082,0.0183769,0.01816503
01/2021,167323.137773,0.01943674,0.01922464
02/2021,166462.655167,-0.00514264,-0.00534962
03/2021,172512.675422,0.03634461,0.036129
04/2021,178793.138525,0.03640581,0.03619018
05/2021,175188.046776,-0.02016348,-0.02036734
06/2021,181907.337677,0.03835473,0.0381387
07/2021,184792.882409,0.01586272,0.01565137
08/2021,191587.990562,0.03677148,0.03655578
09/2021,188540.404089,-0.01590698,-0.01611172
10/2021,201578.257129,0.06915151,0.06892907
11/2021,200253.078127,-0.00657402,-0.0067807
12/2021,203864.009567,0.01803184,0.01782004
01/2022,190960.078308,-0.06329676,-0.06349164
02/2022,186120.779374,-0.02534194,-0.02554472
03/2022,196119.279397,0.05372049,0.05350126
04/2022,183130.888026,-0.066227,-0.06642127
05/2022,179883.720848,-0.0177314,-0.01793576
06/2022,171620.647083,-0.04593564,-0.04613413
07/2022,182455.674017,0.06313359,0.0629124
08/2022,181308.375538,-0.00628809,-0.00649484
09/2022,172351.423938,-0.04940175,-0.04959953
10/2022,186342.34229,0.08117669,0.08095175
11/2022,187528.079789,0.00636322,0.00615385
12/2022,177966.194133,-0.05098909,-0.05118653
01/2023,177106.114997,-0.00483282,-0.00503987
02/2023,174839.987506,-0.01279531,-0.0130007
03/2023,172223.168586,-0.01496694,-0.01517187
04/2023,175472.288546,0.01886575,0.01865378
05/2023,171616.482162,-0.02197388,-0.02217736
06/2023,179601.276766,0.04652697,0.04630924
07/2023,181340.357517,0.00968301,0.00947294
08/2023,181573.512533,0.00128573,0.00107741
09/2023,178621.338838,-0.01625883,-0.0164635
10/2023,175009.040351,-0.02022322,-0.02042706
11/2023,185830.197398,0.06183199,0.06161107
12/2023,191970.378324,0.03304189,0.03282696
01/2024,206677.500729,0.07661142,0.07638742
02/2024,225574.624989,0.0914329,0.09120583
03/2024,235675.960351,0.04478046,0.04456309
04/2024,228043.476273,-0.0323855,-0.03258681
05/2024,237975.140877,0.04355163,0.04333452
06/2024,249918.576094,0.05018774,0.04996925
07/2024,244179.62757,-0.02296327,-0.02316655
08/2024,244256.524683,0.00031492,0.0001068
09/2024,246101.415463,0.00755309,0.00734346
10/2024,250232.990071,0.0167881,0.01657655
11/2024,268429.708468,0.0727191,0.07249592
12/2024,265746.882999,-0.00999452,-0.01020049
01/2025,278396.282958,0.04759943,0.04738147
02/2025,278724.388599,0.00117856,0.00097026
03/2025,253014.321457,-0.0922419,-0.09243076
04/2025,248540.215643,-0.01768321,-0.01788758
05/2025,267227.068944,0.07518644,0.07496274
06/2025,267960.169221,0.00274336,0.00253474
07/2025,272198.844367,0.0158183,0.01560696
08/2025,271981.143793,-0.00079979,-0.00100767
