month_year,price_eur,month_return,month_return_after_TER
04/1996,33425.390168,0.00412259,0.00393872
05/1996,33563.189366,0.00887317,0.00868843
06/1996,33861.001347,0.00430143,0.00411753
07/1996,34006.652239,0.0077498,0.00756526
08/1996,34270.196904,0.01829006,0.01810359
09/1996,34897.000771,0.01707851,0.01689227
10/1996,35492.9897,0.01716525,0.01697899
11/1996,36102.23576,-0.00341009,-0.00359258
12/1996,35979.123964,0.00774357,0.00755904
01/1997,36257.730861,0.00335819,0.00317446
02/1997,36379.491297,-0.00669472,-0.00687661
03/1997,36135.940832,0.00992291,0.00973798
04/1997,36494.514665,0.00473919,0.0045552
05/1997,36667.468934,0.01375074,0.01356511
06/1997,37171.67393,0.01899299,0.0188064
07/1997,37877.675346,-0.00314868,-0.00333122
08/1997,37758.410486,0.0148749,0.01468906
09/1997,38320.06305,0.00906106,0.00887629
10/1997,38667.283492,0.00544277,0.00525865
11/1997,38877.740448,0.01048282,0.01029778
12/1997,39285.288727,0.01226423,0.01207887
01/1998,39767.092723,0.00378736,0.00360356
02/1998,39917.705175,0.00584729,0.0056631
03/1998,40151.115513,0.00367818,0.00349439
04/1998,40298.798375,0.01142684,0.01124164
05/1998,40759.286403,0.00536573,0.00518163
06/1998,40977.989611,0.00509927,0.00491522
07/1998,41186.94725,0.02039057,0.02020372
08/1998,42026.772697,0.02253319,0.02234595
09/1998,42973.769819,-0.00241539,-0.00259806
10/1998,42869.971612,0.00558566,0.00540152
11/1998,43109.428543,-0.00314364,-0.00332618
12/1998,42973.907914,0.00920405,0.00901925
01/1999,43369.441918,-0.01357383,-0.01375446
02/1999,42780.752303,0.00801045,0.00782586
03/1999,43123.445197,0.00796966,0.00778509
04/1999,43467.124485,-0.00657276,-0.00675467
05/1999,43181.425418,-0.01433467,-0.01451516
06/1999,42562.433788,-0.00336805,-0.00355055
07/1999,42419.081194,-0.00076527,-0.00094825
08/1999,42386.618978,0.00287075,0.00268711
09/1999,42508.300503,-0.00051097,-0.00069399
10/1999,42486.580114,0.00152487,0.00134147
11/1999,42551.366451,-0.00180814,-0.00199092
12/1999,42474.427744,-0.00108847,-0.00127139
01/2000,42428.195472,0.00698549,0.0068011
02/2000,42724.577182,0.01342548,0.0132399
03/2000,43298.174974,0.00058161,0.00039839
04/2000,43323.357605,0.0040434,0.00385954
05/2000,43498.53126,0.00608183,0.0058976
06/2000,43763.082046,0.00611043,0.0059262
07/2000,44030.493374,0.00209172,0.00190822
08/2000,44122.592953,0.0048901,0.00470609
09/2000,44338.356708,0.00700535,0.00682095
10/2000,44648.962215,0.01619822,0.01601214
11/2000,45372.195929,0.01144287,0.01125766
12/2000,45891.384246,0.00892908,0.00874433
01/2001,46301.151911,0.00873523,0.00855051
02/2001,46705.602913,0.00621734,0.00603308
03/2001,46995.98735,-0.00864448,-0.00882602
04/2001,46589.731247,0.0049339,0.00474988
05/2001,46819.600432,0.00614763,0.00596339
06/2001,47107.430109,0.01335316,0.0131676
07/2001,47736.463226,0.00983967,0.00965475
08/2001,48206.174035,0.00795787,0.0077733
09/2001,48589.792404,0.02153713,0.02135007
10/2001,49636.277192,-0.0084742,-0.00865577
11/2001,49215.649333,-0.00612572,-0.00630772
12/2001,48914.167967,0.00253888,0.0023553
01/2002,49038.354932,0.00446366,0.00427973
02/2002,49257.245555,-0.00826326,-0.00844486
03/2002,48850.220064,0.01308495,0.01289944
04/2002,49489.422901,0.00373634,0.00355254
05/2002,49674.332261,0.01400807,0.01382239
06/2002,50370.173822,0.01385411,0.01366846
07/2002,51068.007899,0.01561816,0.01543218
08/2002,51865.595969,0.0161427,0.01595663
09/2002,52702.846929,-0.00209471,-0.00227744
10/2002,52592.449748,0.00081136,0.0006281
11/2002,52635.121139,0.01767353,0.01748717
12/2002,53565.369296,0.00649599,0.00631169
01/2003,53913.329532,0.01021443,0.01002944
02/2003,54464.023263,-0.00067807,-0.00086106
03/2003,54427.092684,0.00370565,0.00352186
04/2003,54628.7806,0.01917164,0.01898501
05/2003,55676.103824,-0.00458489,-0.00476717
06/2003,55420.835002,-0.01771317,-0.01789304
07/2003,54439.156278,-0.00344518,-0.00362767
08/2003,54251.603383,0.01480183,0.01461601
09/2003,55054.626482,-0.00962338,-0.00980474
10/2003,54524.814706,0.00211662,0.00193311
11/2003,54640.222767,0.00911544,0.00893065
12/2003,55138.292395,0.00636847,0.00618418
01/2004,55489.438683,0.01081258,0.01062748
02/2004,56089.422506,0.00484831,0.00466431
03/2004,56361.361381,-0.01246911,-0.01264994
04/2004,55658.585472,-0.00107964,-0.00126256
05/2004,55598.494369,0.00070948,0.00052623
06/2004,55637.940252,0.0059083,0.0057241
07/2004,55966.665812,0.01580562,0.01561961
08/2004,56851.253805,0.00506598,0.00488194
09/2004,57139.261033,0.0068149,0.00663054
10/2004,57528.659669,0.00427916,0.00409526
11/2004,57774.833941,0.00662964,0.00644531
12/2004,58157.860473,0.00921742,0.00903262
01/2005,58693.925985,-0.00544858,-0.0056307
02/2005,58374.127288,0.00466041,0.00447644
03/2005,58646.174667,0.01283337,0.01264791
04/2005,59398.802913,0.00901273,0.00882797
05/2005,59934.148358,0.00858579,0.0084011
06/2005,60448.730215,-0.00671529,-0.00689717
07/2005,60042.799622,0.00833319,0.00814855
08/2005,60543.147819,-0.00500747,-0.00518967
09/2005,60239.97972,-0.00720212,-0.00738391
10/2005,59806.124321,0.00334713,0.0031634
11/2005,60006.303056,0.00744024,0.00725577
12/2005,60452.764566,-0.00434418,-0.0045265
01/2006,60190.147111,0.00029646,0.00011329
02/2006,60207.990973,-0.0107365,-0.01091765
03/2006,59561.567735,-0.00652516,-0.00670708
04/2006,59172.918759,0.00267848,0.00249488
05/2006,59331.412496,-0.00152137,-0.0017042
06/2006,59241.14761,0.00876332,0.0085786
07/2006,59760.29647,0.01393901,0.01375335
08/2006,60593.296074,0.00509416,0.00491012
09/2006,60901.96825,0.0027874,0.00260378
10/2006,61071.726603,0.00578252,0.00559835
11/2006,61424.875271,-0.00685764,-0.0070395
12/2006,61003.645711,-0.00226356,-0.00244626
01/2007,60865.560459,0.01036186,0.01017685
02/2007,61496.240854,-0.00211133,-0.00229406
03/2007,61366.401853,0.00129957,0.00111622
04/2007,61446.151782,-0.00863538,-0.00881691
05/2007,60915.541027,-0.00454063,-0.00472291
06/2007,60638.946374,0.01361114,0.01342553
07/2007,61464.31129,0.01206843,0.01188311
08/2007,62206.089205,0.00164261,0.0014592
09/2007,62308.269727,0.00723708,0.00705264
10/2007,62759.199601,0.01334698,0.01316142
11/2007,63596.845118,0.00084794,0.00066467
12/2007,63650.771261,0.01803413,0.01784771
01/2008,64798.657321,0.00705986,0.00687546
02/2008,65256.126984,0.00169009,0.00150666
03/2008,65366.415662,-0.01062955,-0.01081072
