month_year,price_eur,month_return,month_return_after_TER
02/1999,39763.397622,0.00725052,0.00719179
03/1999,42619.548427,0.07182864,0.07176614
04/1999,45069.232481,0.05747794,0.05741628
05/1999,44062.931982,-0.02232788,-0.02238489
06/1999,46829.969268,0.06279739,0.06273542
07/1999,45042.394595,-0.0381716,-0.03822768
08/1999,45503.176014,0.01022995,0.01017104
09/1999,44624.304304,-0.01931451,-0.0193717
10/1999,47835.219038,0.07195439,0.07189189
11/1999,51060.525483,0.06742535,0.06736311
12/1999,55595.095819,0.08880775,0.08874426
01/2000,53965.930344,-0.02930412,-0.02936072
02/2000,54578.418901,0.01134954,0.01129057
03/2000,59146.621313,0.08369979,0.0836366
04/2000,59403.739879,0.00434714,0.00428857
05/2000,56506.23773,-0.04877643,-0.04883189
06/2000,56874.803997,0.00652258,0.00646389
07/2000,57073.742941,0.00349784,0.00343932
08/2000,61074.80238,0.07010333,0.07004093
09/2000,58648.871808,-0.03972065,-0.03977664
10/2000,59878.81219,0.02097125,0.02091172
11/2000,54442.21755,-0.09079329,-0.09084631
12/2000,51657.558152,-0.0511489,-0.05120423
01/2001,53032.011213,0.02660701,0.02654715
02/2001,48806.291912,-0.07968243,-0.07973609
03/2001,47664.976019,-0.02338461,-0.02344155
04/2001,50883.307909,0.06751985,0.0674576
05/2001,52665.709245,0.0350292,0.03496884
06/2001,51052.175024,-0.03063728,-0.03069381
07/2001,48669.264123,-0.04667599,-0.04673158
08/2001,44389.314523,-0.08793948,-0.08799266
09/2001,40453.858219,-0.08865774,-0.08871088
10/2001,41720.134439,0.03130174,0.03124161
11/2001,45002.618476,0.07867865,0.07861576
12/2001,45862.529854,0.01910803,0.0190486
01/2002,45514.842515,-0.00758108,-0.00763895
02/2002,45107.39244,-0.00895203,-0.00900982
03/2002,46749.886795,0.03641298,0.03635254
04/2002,43842.008126,-0.06220076,-0.06225545
05/2002,42131.335954,-0.03901902,-0.03907506
06/2002,37228.258286,-0.11637603,-0.11642756
07/2002,34775.540938,-0.06588322,-0.06593768
08/2002,34688.14909,-0.00251303,-0.00257119
09/2002,30798.886308,-0.11212079,-0.11217257
10/2002,33053.443613,0.07320256,0.07313998
11/2002,34640.245331,0.04800715,0.04794604
12/2002,31227.156766,-0.09852957,-0.09858214
01/2003,29393.641531,-0.05871541,-0.05877029
02/2003,28969.585476,-0.0144268,-0.01448427
03/2003,28560.757448,-0.01411232,-0.01416981
04/2003,30451.678771,0.06620697,0.0661448
05/2003,30340.271663,-0.00365849,-0.00371659
06/2003,31991.907692,0.05443709,0.0543756
