month_year,price_eur,month_return,month_return_after_TER
02/1999,45279.567707,0.16087004,0.16077335
03/1999,52563.693502,0.13909691,0.13900204
04/1999,59875.140889,0.00758915,0.00750523
05/1999,60329.542483,0.12729185,0.12719796
06/1999,68009.001414,-0.06046057,-0.06053882
07/1999,63897.138582,0.02064651,0.02056151
08/1999,65216.391771,-0.04217651,-0.04225629
09/1999,62465.79173,0.04200578,0.04191899
10/1999,65089.716139,0.12808391,0.12798996
11/1999,73426.661602,0.13290252,0.13280816
12/1999,83185.249632,0.03215951,0.03207354
01/2000,85860.446553,0.02123843,0.02115337
02/2000,87683.987214,0.02181587,0.02173077
03/2000,89596.890066,-0.04816236,-0.04824164
04/2000,85281.692196,-0.06380645,-0.06388442
05/2000,79840.170203,0.0078168,0.00773286
06/2000,80464.264734,-0.01930765,-0.01938933
07/2000,78910.688997,0.04294247,0.0428556
08/2000,82299.308556,-0.07263384,-0.07271108
09/2000,76321.594022,-0.03415573,-0.03423617
10/2000,73714.774266,-0.11549179,-0.11556546
11/2000,65201.323307,-0.04420633,-0.04428594
12/2000,62319.012123,0.13916913,0.13907425
01/2001,70991.894824,-0.07381622,-0.07389336
02/2001,65751.541349,-0.05574432,-0.05582296
03/2001,62086.26644,0.04420964,0.04412267
04/2001,64831.078188,0.05919174,0.05910352
05/2001,68668.542594,-0.02052684,-0.02060842
06/2001,67258.994434,-0.09261631,-0.09269189
07/2001,61029.714449,-0.05343501,-0.05351384
08/2001,57768.591286,-0.15228025,-0.15235085
09/2001,48971.575906,0.07251269,0.07242337
10/2001,52522.636762,0.12227638,0.12218291
11/2001,58944.914565,0.08978563,0.08969487
12/2001,64237.32098,0.05495588,0.05486802
01/2002,67767.539562,0.01478367,0.01469915
02/2002,68769.392417,0.05128035,0.05119279
03/2002,72295.910798,-0.02524174,-0.02532292
04/2002,70471.036279,-0.05566473,-0.05574338
05/2002,66548.285139,-0.12954695,-0.12961945
06/2002,57927.157714,-0.0579235,-0.05800196
07/2002,54571.813983,0.01024548,0.01016134
08/2002,55130.928669,-0.11033404,-0.11040814
09/2002,49048.110365,0.06445594,0.06436728
10/2002,52209.55219,0.06205034,0.06196189
11/2002,55449.172801,-0.08485081,-0.08492703
12/2002,50744.265491,-0.03463936,-0.03471976
01/2003,48986.516716,-0.02392162,-0.02400291
02/2003,47814.679967,-0.0384323,-0.03851239
03/2003,45977.05173,0.06598156,0.06589278
04/2003,49010.6893,0.00912596,0.00904191
05/2003,49457.958839,0.09353204,0.09344096
06/2003,54083.862641,0.07286128,0.07277192
07/2003,58024.482082,0.1053044,0.10521234
08/2003,64134.715091,-0.05534628,-0.05542495
09/2003,60585.097477,0.08789859,0.08780798
10/2003,65910.441869,-0.01910791,-0.01918961
11/2003,64651.031016,0.01848935,0.01840452
12/2003,65846.386461,0.05608484,0.05599688
01/2004,69539.370349,0.04326567,0.04317877
02/2004,72548.037526,0.02892356,0.02883786
03/2004,74646.384915,-0.06046713,-0.06054538
04/2004,70132.732251,-0.03986702,-0.03994698
05/2004,67336.749533,0.00812165,0.00803768
06/2004,67883.634866,-0.00821725,-0.00829986
07/2004,67325.817742,0.03566632,0.03558006
08/2004,69727.081992,0.03235495,0.03226897
09/2004,71983.098364,-0.00241182,-0.00249491
10/2004,71809.48787,0.04676705,0.04667987
11/2004,75167.805716,0.02305568,0.02297047
12/2004,76900.850525,0.04826329,0.04817598
01/2005,80612.33855,0.06959251,0.06950342
02/2005,86222.353428,-0.04476889,-0.04484845
03/2005,82362.27399,-0.02612739,-0.0262085
04/2005,80210.363047,0.08776215,0.08767155
05/2005,87249.796918,0.05496642,0.05487856
06/2005,92045.606219,0.07066941,0.07058024
07/2005,98550.415133,0.00031633,0.00023302
08/2005,98581.58972,0.10740881,0.10731657
09/2005,109170.120478,-0.06385827,-0.06393624
10/2005,102198.705398,0.1061661,0.10607397
11/2005,113048.743666,0.05672373,0.05663572
12/2005,119461.289972,0.08284069,0.08275051
01/2006,129357.546031,0.01948617,0.01940126
02/2006,131878.22976,-0.01012481,-0.01020725
03/2006,130542.987938,0.03436031,0.03427416
04/2006,135028.485284,-0.12759726,-0.12766992
05/2006,117799.220982,0.01004604,0.00996191
06/2006,118982.63664,0.010414,0.01032985
07/2006,120221.722112,0.01927248,0.01918759
08/2006,122538.693145,0.02361974,0.02353448
09/2006,125433.024882,0.04457988,0.04449288
10/2006,131024.814414,0.03344988,0.0333638
11/2006,135407.578091,0.04750417,0.04741692
12/2006,141840.002323,0.0064053,0.00632147
01/2007,142748.529504,-0.02513347,-0.02521467
02/2007,139160.763016,0.03170207,0.03161614
