month_year,price_eur,month_return,month_return_after_TER
07/1999,34588.73003,-0.02170405,-0.02194822
08/1999,34513.062802,-0.00218763,-0.00243668
09/1999,34069.790402,-0.01284361,-0.01309
10/1999,35857.264412,0.05246507,0.05220238
11/1999,37152.743389,0.03612877,0.03587016
12/1999,39050.051352,0.05106778,0.05080543
01/2000,38062.424371,-0.02529131,-0.02553459
02/2000,37151.729217,-0.02392636,-0.02416998
03/2000,40218.155639,0.08253792,0.08226772
04/2000,41679.407122,0.03633313,0.03607447
05/2000,40353.426429,-0.03181381,-0.03205546
06/2000,40035.506175,-0.0078784,-0.00812602
07/2000,40841.57207,0.02013378,0.01987916
08/2000,43485.031837,0.06472473,0.06445898
09/2000,44527.427875,0.02397138,0.0237158
10/2000,46362.484356,0.04121182,0.04095194
11/2000,44405.615524,-0.04220802,-0.04244708
12/2000,42471.173522,-0.043563,-0.04380173
01/2001,41194.479331,-0.03006025,-0.03030234
02/2001,40531.299651,-0.01609875,-0.01634433
03/2001,40536.511662,0.00012859,-0.00012103
04/2001,41914.757818,0.03400012,0.03374204
05/2001,44262.633272,0.05601548,0.05575191
06/2001,43268.242784,-0.02246569,-0.02270967
07/2001,42080.934194,-0.02744065,-0.02768339
08/2001,39712.815723,-0.05627533,-0.05651088
09/2001,37698.308675,-0.05072688,-0.05096381
10/2001,37750.215914,0.00137691,0.00112697
11/2001,39533.762258,0.04724599,0.0469846
12/2001,40118.79027,0.01479819,0.0145449
01/2002,39842.396074,-0.0068894,-0.00713727
02/2002,40393.235102,0.01382545,0.0135724
03/2002,41291.887136,0.02224759,0.02199244
04/2002,39909.794085,-0.0334713,-0.03371254
05/2002,38824.011538,-0.02720592,-0.02744872
06/2002,35251.509437,-0.09201785,-0.09224448
07/2002,33378.013162,-0.05314655,-0.05338288
08/2002,33561.192226,0.00548802,0.00523705
09/2002,30810.303972,-0.08196634,-0.08219548
10/2002,31600.788501,0.0256565,0.0254005
11/2002,31999.430768,0.01261495,0.0123622
12/2002,30294.809849,-0.05327035,-0.05350665
01/2003,28476.717328,-0.06001333,-0.06024795
02/2003,28099.993587,-0.01322918,-0.01347548
03/2003,27931.612451,-0.00599221,-0.00624031
04/2003,29108.457894,0.0421331,0.04187299
05/2003,28854.256411,-0.00873291,-0.00898032
06/2003,30067.701507,0.04205428,0.04179419
07/2003,30325.430124,0.00857161,0.00831988
08/2003,31845.807099,0.05013538,0.04987327
09/2003,30563.615211,-0.0402625,-0.04050205
10/2003,31759.867615,0.03913975,0.03888039
11/2003,31471.954603,-0.00906531,-0.00931264
12/2003,31487.424742,0.00049155,0.00024184
01/2004,32465.131716,0.03105071,0.03079337
02/2004,33050.191517,0.01802117,0.01776708
03/2004,34032.362204,0.02971755,0.02946054
04/2004,34062.556091,0.00088721,0.00063739
05/2004,33708.681874,-0.01038895,-0.01063595
06/2004,34480.880312,0.022908,0.02265269
07/2004,34133.342742,-0.01007914,-0.01032622
08/2004,34571.012196,0.01282234,0.01256955
09/2004,34282.773914,-0.00833757,-0.00858508
10/2004,34244.641608,-0.00111229,-0.0013616
11/2004,34581.277686,0.00983033,0.00957828
12/2004,35040.229613,0.01327169,0.01301878
01/2005,35756.861712,0.0204517,0.020197
02/2005,36222.269267,0.01301589,0.01276305
03/2005,36630.464512,0.01126918,0.01101677
04/2005,36670.624091,0.00109634,0.00084648
05/2005,38892.851515,0.06059966,0.06033494
06/2005,40195.090729,0.03348274,0.03322479
07/2005,41153.047268,0.02383268,0.02357713
