month_year,price_eur,month_return,month_return_after_TER
12/2008,19020.186991,-0.02153085,-0.02173442
01/2009,18610.666219,-0.11276925,-0.11295384
02/2009,16511.95543,0.0327192,0.03250434
03/2009,17052.213439,0.17230024,0.17205634
04/2009,19990.313843,0.06145767,0.06123683
05/2009,21218.87186,-0.00840329,-0.00860959
06/2009,21040.563568,0.09395964,0.09373204
07/2009,23017.527319,0.06766645,0.06744432
08/2009,24575.041567,0.01816945,0.01795762
09/2009,25021.556654,-0.04552035,-0.04571893
10/2009,23882.566676,0.01538016,0.0151689
11/2009,24249.884271,0.06907998,0.06885756
12/2009,25925.065797,-0.01016362,-0.01036956
01/2010,25661.573226,0.03553738,0.03532194
02/2010,26573.518389,0.07611173,0.07588784
03/2010,28596.074796,-0.00161424,-0.00182196
04/2010,28549.913741,-0.03091834,-0.03111996
05/2010,27667.197754,-0.04133967,-0.04153912
06/2010,26523.444907,0.03346313,0.03324812
07/2010,27411.002435,-0.01919004,-0.0193941
08/2010,26884.984281,0.02614571,0.02593222
09/2010,27587.911309,0.02711879,0.0269051
10/2010,28336.062094,0.01508518,0.01487399
11/2010,28763.51663,0.05520427,0.05498473
12/2010,30351.385624,0.02468357,0.02447038
01/2011,31100.566027,0.0253057,0.02509239
02/2011,31887.587689,-0.04500635,-0.04520504
03/2011,30452.443812,0.00248321,0.00227464
04/2011,30528.06359,0.00196649,0.00175803
05/2011,30588.096857,-0.01909271,-0.01929679
06/2011,30004.087197,-0.0208518,-0.02105551
07/2011,29378.447965,-0.12020964,-0.12039269
08/2011,25846.875188,-0.0274806,-0.02768294
09/2011,25136.587452,0.06511969,0.06489809
10/2011,26773.474114,0.00553448,0.00532528
11/2011,26921.651348,0.02960765,0.02939344
12/2011,27718.73814,0.04625959,0.04604191
01/2012,29000.995466,0.03231959,0.03210482
02/2012,29938.29584,0.00606555,0.00585623
03/2012,30119.887969,-0.02706999,-0.02727241
04/2012,29304.542846,-0.05429267,-0.05448943
05/2012,27713.520873,0.0471127,0.04689485
06/2012,29019.179756,0.01432769,0.01411665
07/2012,29434.957494,0.0046431,0.00443408
08/2012,29571.626952,0.00347883,0.00327005
09/2012,29674.501478,0.00238841,0.00217986
10/2012,29745.376455,0.0114243,0.01121387
11/2012,30085.196544,0.03253937,0.03232455
12/2012,31064.149839,0.03180972,0.03159505
01/2013,32052.291696,0.01736097,0.01714931
02/2013,32608.750626,0.04279208,0.04257513
03/2013,34004.147021,0.02368944,0.02347646
04/2013,34809.686269,0.02386611,0.0236531
05/2013,35640.458195,-0.03654598,-0.03674643
06/2013,34337.942757,0.049857,0.04963858
07/2013,36049.929634,-0.01456347,-0.01476849
08/2013,35524.917727,0.03476143,0.03454614
09/2013,36759.814603,0.03221915,0.0320044
10/2013,37944.184622,0.0282667,0.02805277
11/2013,39016.741661,0.0048346,0.00462554
12/2013,39205.371994,-0.0091078,-0.00931396
01/2014,38848.297316,0.02566974,0.02545634
02/2014,39845.522881,0.01021276,0.01000258
03/2014,40252.455483,0.00733025,0.00712067
04/2014,40547.516022,0.03488753,0.03467222
05/2014,41962.118684,0.01981267,0.0196005
06/2014,42793.500288,0.01295609,0.01274535
07/2014,43347.936901,0.01925406,0.01904201
08/2014,44182.560838,0.0195898,0.01937767
09/2014,45048.088405,-0.00922897,-0.0094351
10/2014,44632.340935,0.02343874,0.02322581
11/2014,45678.466876,0.01377672,0.01356581
