month_year,price_eur,month_return,month_return_after_TER
02/1990,72642.727011,-0.08010686,-0.08022175
03/1990,66557.424423,-0.08377029,-0.08388473
04/1990,64962.545795,-0.02396245,-0.02408435
05/1990,71056.229754,0.09380304,0.09366642
06/1990,70901.174874,-0.00218214,-0.00230677
07/1990,69757.815875,-0.01612609,-0.01624898
08/1990,60372.85489,-0.13453634,-0.13464443
09/1990,52306.97507,-0.1336011,-0.13370931
10/1990,58201.913718,0.1126989,0.11255993
11/1990,53881.448337,-0.07423236,-0.07434799
12/1990,55456.205854,0.02922634,0.02909779
01/1991,57291.116173,0.03308756,0.03295852
02/1991,62267.080637,0.08685403,0.08671829
03/1991,63857.017254,0.02553414,0.02540606
04/1991,67928.936989,0.06376621,0.06363334
05/1991,69664.620922,0.02555147,0.02542338
06/1991,67135.726288,-0.03630099,-0.03642135
07/1991,70409.29415,0.04876044,0.04862946
08/1991,67525.393379,-0.04095909,-0.04107888
09/1991,69123.872347,0.02367226,0.02354441
10/1991,70108.765457,0.01424823,0.01412156
11/1991,64419.590984,-0.08114783,-0.0812626
12/1991,65430.354607,0.01569031,0.01556346
01/1992,64593.884472,-0.01278413,-0.01290743
02/1992,63724.263085,-0.01346291,-0.01358612
03/1992,61147.687127,-0.0404332,-0.04055305
04/1992,60818.26632,-0.0053873,-0.00551152
05/1992,63486.141442,0.04386635,0.04373597
06/1992,58874.466006,-0.07264066,-0.07275649
07/1992,54753.890176,-0.06998918,-0.07010534
08/1992,56493.292195,0.03176764,0.03163878
09/1992,56510.100314,0.00029752,0.00017259
10/1992,55947.984279,-0.00994718,-0.01007083
11/1992,60026.929722,0.07290603,0.07277203
12/1992,60342.105678,0.00525058,0.00512502
01/1993,61479.005227,0.0188409,0.01871365
02/1993,64990.106663,0.05711058,0.05697855
03/1993,70857.658038,0.09028376,0.09014759
04/1993,74792.987049,0.05553851,0.05540668
05/1993,76591.093299,0.02404111,0.02391321
06/1993,77622.083111,0.01346096,0.01333438
07/1993,83645.282696,0.07759647,0.07746188
08/1993,88627.579921,0.05956459,0.05943225
09/1993,83108.540908,-0.06227225,-0.06238937
10/1993,86886.823456,0.04546202,0.04533145
11/1993,81641.997738,-0.06036388,-0.06048124
12/1993,87447.281642,0.07110659,0.07097281
01/1994,95996.225299,0.09776111,0.09762401
02/1994,95191.935599,-0.00837835,-0.0085022
03/1994,89210.891868,-0.06283141,-0.06294846
04/1994,93088.615226,0.04346693,0.0433366
05/1994,90608.831675,-0.02663896,-0.02676053
06/1994,90163.36627,-0.00491636,-0.00504064
07/1994,88343.833596,-0.0201804,-0.02030278
08/1994,90651.410475,0.02612041,0.02599225
09/1994,87061.506869,-0.03960119,-0.03972114
10/1994,88085.096507,0.01175709,0.01163072
11/1994,85049.830876,-0.03445833,-0.03457893
12/1994,87376.695128,0.02735883,0.02723052
01/1995,82212.178535,-0.05910634,-0.05922386
02/1995,81255.271236,-0.01163948,-0.01176293
03/1995,82913.320346,0.02040543,0.02027799
04/1995,84326.071049,0.01703889,0.01691186
05/1995,84769.518879,0.00525873,0.00513317
06/1995,82696.483931,-0.02445496,-0.0245768
07/1995,86684.287624,0.04822217,0.04809125
08/1995,86028.583811,-0.00756428,-0.00768823
09/1995,88754.447885,0.03168556,0.03155671
10/1995,85084.844135,-0.04134558,-0.04146531
11/1995,87671.361072,0.03039927,0.03027057
