month_year,price_eur,month_return,month_return_after_TER
07/2010,152.862254,-0.0075015,-0.00770799
08/2010,151.715558,0.07031753,0.07009485
09/2010,162.383822,0.02655928,0.02634571
10/2010,166.69662,-0.02764878,-0.02785108
11/2010,162.087661,0.05122793,0.05100922
12/2010,170.391077,-0.01936233,-0.01956635
01/2011,167.091909,0.02777757,0.02756374
02/2011,171.733317,0.00711046,0.00690093
03/2011,172.95442,0.0663108,0.06608895
04/2011,184.423166,0.01816272,0.01795089
05/2011,187.772792,-0.02282026,-0.02302356
06/2011,183.487769,-0.00334222,-0.00354957
07/2011,182.874513,-0.01476539,-0.01497037
08/2011,180.1743,-0.0466465,-0.04684484
09/2011,171.7698,0.05567198,0.05545235
10/2011,181.332565,0.00429703,0.00408809
11/2011,182.111757,0.0159511,0.01573973
12/2011,185.01664,-0.00958442,-0.00979048
01/2012,183.243363,0.04627517,0.04605749
02/2012,191.722981,0.02955879,0.02934459
03/2012,197.39008,0.00451161,0.00430262
04/2012,198.280628,-0.04363897,-0.04383795
05/2012,189.627865,0.04552468,0.04530715
06/2012,198.260612,0.03117992,0.03096539
07/2012,204.442363,0.00894876,0.00873884
08/2012,206.271868,0.01171816,0.01150767
09/2012,208.688994,-0.0067711,-0.00697774
10/2012,207.27594,0.02505018,0.02483692
11/2012,212.46824,-0.01287465,-0.01308002
12/2012,209.732786,0.05530955,0.05509
01/2013,221.333013,0.02391498,0.02370195
02/2013,226.626187,0.04265286,0.04243593
03/2013,236.292441,0.03105068,0.03083616
04/2013,243.629481,-0.03422923,-0.03443016
05/2013,235.290232,-0.01468106,-0.01488606
06/2013,231.835921,0.03989956,0.03968321
07/2013,241.086072,-0.03503602,-0.03523678
08/2013,232.639376,0.03165882,0.03144419
09/2013,240.004465,0.04623679,0.04601911
10/2013,251.1015,0.00554891,0.0053397
11/2013,252.494839,0.00740745,0.00719785
12/2013,254.365181,-0.05419544,-0.05439221
01/2014,240.579749,0.05011776,0.04989928
02/2014,252.637068,0.01237673,0.01216611
03/2014,255.76389,0.03079116,0.0305767
04/2014,263.639157,0.02034667,0.02013439
05/2014,269.003337,0.00022394,1.584e-05
06/2014,269.063577,-0.03202792,-0.03222931
07/2014,260.44603,0.0291291,0.02891499
08/2014,268.032588,-0.01896229,-0.0191664
09/2014,262.950076,0.01830784,0.01809598
10/2014,267.764125,0.04211944,0.04190263
11/2014,279.0422,-0.02175606,-0.02195959
12/2014,272.97134,0.01332877,0.01311794
01/2015,276.609711,0.037331,0.03711518
02/2015,286.935829,-0.02671066,-0.02691316
03/2015,279.271583,0.01224031,0.01202971
04/2015,282.689954,0.00136204,0.0011537
05/2015,283.074988,-0.02284243,-0.02304573
06/2015,276.608867,0.05160824,0.05138946
07/2015,290.884165,-0.06189852,-0.06209369
08/2015,272.878867,0.00213382,0.00192533
09/2015,273.461142,0.06371587,0.06349456
10/2015,290.884957,-0.01128869,-0.01149439
11/2015,287.601248,0.0094452,0.00923519
12/2015,290.3177,-0.00062088,-0.0008288
01/2016,290.137448,-0.00825705,-0.00846339
02/2016,287.741768,0.05498224,0.05476275
03/2016,303.562454,-0.00310154,-0.00330895
04/2016,302.620943,0.0060464,0.00583709
05/2016,304.45071,0.03286201,0.03264712
06/2016,314.455572,0.00239744,0.00218889
07/2016,315.20946,-0.00858144,-0.00878771
08/2016,312.504509,0.00042768,0.00021954
09/2016,312.638161,-0.03419239,-0.03439333
10/2016,301.948314,-0.05105098,-0.05124841
11/2016,286.533557,0.0297641,0.02954985
12/2016,295.06197,0.01670598,0.01649445
01/2017,299.991269,0.04354696,0.04332985
02/2017,313.054977,0.00930634,0.00909635
03/2017,315.968373,0.01666672,0.0164552
04/2017,321.234528,0.04563357,0.04541603
05/2017,335.893607,-0.02236712,-0.02257052
06/2017,328.380634,0.00568446,0.00547523
07/2017,330.247302,-0.00179641,-0.00200409
08/2017,329.654042,-0.00845836,-0.00866465
09/2017,326.865709,-0.00053464,-0.00074258
10/2017,326.690954,0.03695639,0.03674065
11/2017,338.764271,0.01937637,0.01916429
12/2017,345.328294,0.0171138,0.01690219
01/2018,351.238174,-0.06920782,-0.06940147
02/2018,326.929746,0.00049294,0.00028479
03/2018,327.090903,-0.02031393,-0.02051776
04/2018,320.4464,-0.01301533,-0.01322067
05/2018,316.275685,0.02641435,0.02620081
06/2018,324.629903,0.02902557,0.02881148
07/2018,334.052472,-0.00588485,-0.00609168
08/2018,332.086622,0.0028974,0.00268875
09/2018,333.04881,-0.01468527,-0.01489027
10/2018,328.157898,0.01439867,0.01418762
11/2018,332.882936,-0.06736634,-0.06756038
12/2018,310.45783,0.04987681,0.04965838
01/2019,325.942476,0.02295902,0.02274619
02/2019,333.425795,0.04275993,0.04254299
03/2019,347.68306,0.01765274,0.01744102
04/2019,353.82062,-0.03151802,-0.03171952
05/2019,342.668893,0.04271324,0.0424963
06/2019,357.30539,0.0151835,0.01497229
07/2019,362.730536,0.01830215,0.01809029
08/2019,369.369283,0.006121,0.00591168
09/2019,371.630193,-0.00317572,-0.00338311
10/2019,370.45,0.00759238,0.00738275
11/2019,373.262596,0.021349,0.02113651
12/2019,381.231379,-0.00051365,-0.0007216
01/2020,381.035558,-0.08763173,-0.08782155
02/2020,347.644751,-0.04937115,-0.04956893
03/2020,330.481129,0.05960414,0.05938369
04/2020,350.179173,0.01944782,0.01923573
05/2020,356.989396,0.00597675,0.00576745
06/2020,359.123031,0.05783343,0.05761334
