month_year,price_eur,month_return,month_return_after_TER
12/2008,27669.058512,-0.00561897,-0.00564383
01/2009,27513.586913,-0.09432237,-0.094345
02/2009,24918.440302,0.03333164,0.03330581
03/2009,25749.012807,0.09843293,0.09840548
04/2009,28283.563679,-0.00571058,-0.00573543
05/2009,28122.048076,-0.00056677,-0.00059175
06/2009,28106.109273,0.07532912,0.07530224
07/2009,30223.317851,0.02637549,0.02634983
08/2009,31020.472649,0.01103589,0.01101062
09/2009,31362.811137,-0.02898728,-0.02901155
10/2009,30453.688672,0.04424797,0.04422186
11/2009,31801.202438,0.06297234,0.06294577
12/2009,33803.798601,-0.00560103,-0.00562589
01/2010,33614.462475,0.06106145,0.06103492
02/2010,35667.010173,0.06750571,0.06747902
03/2010,38074.736889,0.02829775,0.02827205
04/2010,39152.166307,-0.00448606,-0.00451094
05/2010,38976.527442,-0.04956848,-0.04959223
06/2010,37044.520372,0.00788404,0.00785885
07/2010,37336.580972,-0.01893409,-0.01895861
08/2010,36629.646873,0.0119857,0.0119604
09/2010,37068.678847,0.02239577,0.02237022
10/2010,37898.860581,0.06622159,0.06619494
11/2010,40408.583361,0.03776981,0.03774387
12/2010,41934.80777,-0.00097226,-0.00099723
01/2011,41894.036143,0.0236427,0.02361711
02/2011,42884.524211,-0.02586752,-0.02589187
03/2011,41775.207807,-0.01563029,-0.0156549
04/2011,41122.249114,0.02132725,0.02130173
05/2011,41999.273782,-0.02129563,-0.02132009
06/2011,41104.872737,-0.00707398,-0.0070988
07/2011,40814.097678,-0.06675856,-0.06678189
08/2011,38089.407226,-0.00509382,-0.00511869
09/2011,37895.386551,0.06983577,0.06980903
10/2011,40541.839928,0.04114473,0.04111871
11/2011,42209.923074,0.04762745,0.04760126
12/2011,44220.273896,0.02602033,0.02599469
01/2012,45370.900217,0.02252127,0.02249571
02/2012,46392.71039,0.03963625,0.03961026
03/2012,48231.543314,0.00440477,0.00437966
04/2012,48443.992004,0.00135619,0.00133116
05/2012,48509.691074,0.02573747,0.02571183
06/2012,49758.207767,0.03914514,0.03911916
07/2012,51705.999744,-0.00399038,-0.00401528
08/2012,51499.673031,0.00053377,0.00050876
09/2012,51527.162103,-0.02322434,-0.02324876
10/2012,50330.477558,0.00634154,0.00631638
11/2012,50649.650131,-0.00679415,-0.00681897
12/2012,50305.528974,0.02416211,0.02413651
01/2013,51521.016585,0.04607722,0.04605107
02/2013,53894.961811,0.06375454,0.06372795
03/2013,57331.010117,-0.00155207,-0.00157702
04/2013,57242.028534,0.02858335,0.02855764
05/2013,58878.197403,-0.01900964,-0.01903416
06/2013,57758.944214,0.03544971,0.03542383
07/2013,59806.4821,-0.02602656,-0.0260509
08/2013,58249.92521,0.01073876,0.01071349
09/2013,58875.457017,0.03553901,0.03551312
10/2013,60967.832332,0.03274522,0.0327194
11/2013,62964.23729,0.01193516,0.01190986
12/2013,63715.725254,-0.01493329,-0.01495791
01/2014,62764.240159,0.02326071,0.02323513
02/2014,64224.1808,0.010232,0.01020674
