month_year,price_eur,month_return,month_return_after_TER
07/2007,7588.320500,-0.02791601,-0.02831995
08/2007,7376.484900,0.03471601,0.03428604
09/2007,7632.567000,0.02417400,0.02374841
10/2007,7817.076700,-0.00114900,-0.00156406
11/2007,7808.094900,0.00698499,0.00656655
12/2007,7862.634400,0.01833500,0.01791184
01/2008,8006.795800,0.04770400,0.04726863
02/2008,8388.752000,-0.00241501,-0.00282955
03/2008,8368.493100,-0.01446099,-0.01487052
04/2008,8247.476400,0.01224699,0.01182636
05/2008,8348.483200,0.02220300,0.02177823
06/2008,8533.844600,-0.02200000,-0.02240640
07/2008,8346.100000,-0.01910400,-0.01951160
08/2008,8186.656100,-0.00042800,-0.00084336
09/2008,8183.152200,0.04913801,0.04870205
10/2008,8585.256000,0.02358200,0.02315666
11/2008,8787.713500,0.01627299,0.01585069
12/2008,8930.715900,0.00163400,0.00121778
01/2009,8945.308700,0.00037300,-0.00004270
02/2009,8948.645300,-0.01949800,-0.01990544
03/2009,8774.164600,-0.01644300,-0.01685171
04/2009,8629.891000,0.00983401,0.00941438
05/2009,8714.757400,-0.01664300,-0.01705163
06/2009,8569.717700,-0.00373301,-0.00414700
07/2009,8537.726900,0.00386200,0.00344485
08/2009,8570.699600,0.01433500,0.01391350
09/2009,8693.560600,-0.01688500,-0.01729353
10/2009,8546.769800,0.02087000,0.02044579
11/2009,8725.140900,-0.02525800,-0.02566305
12/2009,8504.761300,-0.01981000,-0.02021731
01/2010,8336.282000,0.00692600,0.00650758
02/2010,8394.019100,0.01966799,0.01924428
03/2010,8559.112600,0.00861601,0.00819689
04/2010,8632.858000,-0.02404300,-0.02444855
05/2010,8425.298200,-0.00382600,-0.00423995
06/2010,8393.063000,-0.00693300,-0.00734566
07/2010,8334.873900,0.03135900,0.03093043
08/2010,8596.247200,0.01647499,0.01605260
09/2010,8737.870300,0.02050201,0.02007795
10/2010,8917.014200,-0.01769401,-0.01810220
11/2010,8759.236500,0.03287000,0.03244080
12/2010,9047.152600,-0.01157700,-0.01198773
01/2011,8942.413700,0.00455700,0.00413956
02/2011,8983.164300,-0.01327400,-0.01368403
03/2011,8863.921800,0.02261700,0.02219206
04/2011,9064.397100,-0.02598300,-0.02638775
05/2011,8828.876900,-0.01079700,-0.01120806
06/2011,8733.551500,0.01941200,0.01898839
07/2011,8903.087200,-0.00393000,-0.00434391
08/2011,8868.098100,0.00084999,0.00043409
09/2011,8875.635900,-0.02409300,-0.02449853
10/2011,8661.795200,0.00005300,-0.00036256
11/2011,8662.254300,0.00003700,-0.00037856
12/2011,8662.574800,0.00576100,0.00534306
01/2012,8712.479900,0.00599600,0.00557797
02/2012,8764.719900,-0.01722899,-0.01763737
03/2012,8613.712600,0.00371500,0.00329791
04/2012,8645.712500,0.01804201,0.01761897
05/2012,8801.698500,-0.01736700,-0.01777533
06/2012,8648.839400,0.02294300,0.02251792
07/2012,8847.269700,-0.01386399,-0.01427377
08/2012,8724.611200,-0.00892701,-0.00933884
09/2012,8646.726500,-0.02399800,-0.02440357
10/2012,8439.222400,0.00307900,0.00266218
11/2012,8465.206800,0.00457300,0.00415556
12/2012,8503.918200,0.01416099,0.01373956
01/2013,8624.342100,0.00265800,0.00224135
02/2013,8647.265600,0.00232401,0.00190750
03/2013,8667.361900,0.01523600,0.01481413
04/2013,8799.417800,-0.01399999,-0.01440971
05/2013,8676.226000,-0.01526000,-0.01566920
06/2013,8543.826800,-0.01139700,-0.01180781
07/2013,8446.452800,-0.01202700,-0.01243754
08/2013,8344.867300,-0.00444900,-0.00486269
09/2013,8307.741000,0.01207599,0.01165543
10/2013,8408.065200,0.01075301,0.01033300
11/2013,8498.477200,0.00808800,0.00766910
12/2013,8567.212900,-0.00996301,-0.01037441
01/2014,8481.857700,-0.00222999,-0.00264461
02/2014,8462.943200,-0.00078201,-0.00119723
03/2014,8456.325100,0.00327700,0.00286010
04/2014,8484.036500,0.01477700,0.01435532
05/2014,8609.405100,0.00028500,-0.00013066
06/2014,8611.858800,-0.00730500,-0.00771751
07/2014,8548.949200,0.02638100,0.02595450
08/2014,8774.479000,0.01857300,0.01814974
09/2014,8937.447400,0.01256500,0.01214424
10/2014,9049.746400,0.05201700,0.05157984
11/2014,9520.487100,0.01080900,0.01038897
12/2014,9623.394000,0.04042101,0.03998867
01/2015,10012.381300,-0.00601301,-0.00642605
02/2015,9952.176800,0.01458700,0.01416540
03/2015,10097.349200,-0.02819300,-0.02859683
04/2015,9812.674600,-0.00677800,-0.00719073
05/2015,9746.164300,-0.04380500,-0.04420234
06/2015,9319.233600,0.02470401,0.02427820
07/2015,9549.456000,-0.01901101,-0.01941865
08/2015,9367.911200,0.01725600,0.01683329
09/2015,9529.563900,-0.01159200,-0.01200273
10/2015,9419.097200,0.02877900,0.02835150
11/2015,9690.169400,-0.01607100,-0.01647986
12/2015,9534.438700,0.02869200,0.02826454
01/2016,9808.000800,0.02285401,0.02242897
02/2016,10032.152900,-0.02885000,-0.02925355
03/2016,9742.725300,-0.02141800,-0.02182464
04/2016,9534.055600,-0.01588300,-0.01629194
05/2016,9382.626200,0.02085499,0.02043078
06/2016,9578.300800,0.01454900,0.01412741
07/2016,9717.655500,-0.02121100,-0.02161773
08/2016,9511.534300,-0.01685999,-0.01726853
09/2016,9351.169900,-0.02162701,-0.02203357
10/2016,9148.932100,-0.00826799,-0.00868010
11/2016,9073.288800,0.00414499,0.00372773
12/2016,9110.897500,-0.01415499,-0.01456465
01/2017,8981.932800,0.00566499,0.00524709
02/2017,9032.815400,-0.00921600,-0.00962771
03/2017,8949.569000,-0.00571100,-0.00612417
04/2017,8898.458000,0.00108800,0.00067201
05/2017,8908.139500,-0.02599900,-0.02640374
06/2017,8676.536800,0.00627400,0.00585585
07/2017,8730.973400,0.01872300,0.01829968
08/2017,8894.443400,-0.02001300,-0.02042023
09/2017,8716.438900,0.03079900,0.03037066
10/2017,8984.896500,-0.00285400,-0.00326836
11/2017,8959.253600,0.00860500,0.00818588
12/2017,9036.348000,0.03023600,0.02980789
01/2018,9309.571000,-0.05589100,-0.05628332
02/2018,8789.249800,0.00180100,0.00138471
03/2018,8805.079200,0.00357800,0.00316097
04/2018,8836.583800,-0.02131900,-0.02172568
05/2018,8648.196700,0.00590700,0.00548900
06/2018,8699.281600,-0.00539201,-0.00580531
07/2018,8652.375000,0.01642900,0.01600663
08/2018,8794.524900,0.00078000,0.00036413
09/2018,8801.384600,-0.02336599,-0.02377182
10/2018,8595.731500,-0.00380801,-0.00422197
11/2018,8562.998900,0.00672801,0.00630967
12/2018,8620.610800,-0.01735300,-0.01776133
01/2019,8471.017300,0.00510901,0.00469134
02/2019,8514.295800,0.02975900,0.02933109
03/2019,8767.672700,0.03170100,0.03127228
04/2019,9045.616700,-0.01669800,-0.01710660
05/2019,8894.573000,0.02077100,0.02034683
06/2019,9079.322200,0.03053400,0.03010577
07/2019,9356.550200,0.03771500,0.03728379
08/2019,9709.432500,-0.03073200,-0.03113477
09/2019,9411.042200,-0.02634600,-0.02675059
10/2019,9163.098900,0.00739800,0.00697938
11/2019,9230.887500,-0.00377200,-0.00418597
12/2019,9196.068600,0.00142500,0.00100887
01/2020,9209.173000,-0.01317600,-0.01358607
02/2020,9087.832900,-0.01072200,-0.01113309
03/2020,8990.393200,0.00289400,0.00247726
04/2020,9016.411400,-0.00357801,-0.00399207
05/2020,8984.150600,-0.00516999,-0.00558338
06/2020,8937.702600,0.03040900,0.02998082
07/2020,9209.489200,-0.00119400,-0.00160905
08/2020,9198.493100,-0.01417201,-0.01458166
09/2020,9068.132000,-0.00475400,-0.00516757
10/2020,9025.022100,0.02643200,0.02600547
11/2020,9263.571500,0.04232500,0.04189187
12/2020,9655.652200,-0.01040500,-0.01081622
01/2021,9555.185100,0.02887600,0.02844846
02/2021,9831.100600,0.00851000,0.00809092
03/2021,9914.763300,0.02373600,0.02331059
04/2021,10150.100100,0.02056600,0.02014191
05/2021,10358.847100,-0.01115100,-0.01156191
06/2021,10243.335600,0.01204600,0.01162545
07/2021,10366.726800,0.00186400,0.00144768
08/2021,10386.050400,0.00608799,0.00566992
09/2021,10449.280600,0.03192601,0.03149720
10/2021,10782.884400,-0.02328900,-0.02369486
11/2021,10531.761800,0.00847800,0.00805893
12/2021,10621.050100,0.01657299,0.01615056
01/2022,10797.072700,0.01177001,0.01134958
02/2022,10924.154300,0.06122500,0.06078402
03/2022,11592.985600,0.05180200,0.05136493
04/2022,12193.525400,0.00293600,0.00251924
05/2022,12229.325600,0.01113000,0.01070983
06/2022,12365.438000,-0.03177600,-0.03217834
07/2022,11972.513900,0.01492400,0.01450226
08/2022,12151.191700,0.04076300,0.04033052
09/2022,12646.510700,0.01037200,0.00995215
10/2022,12777.680300,-0.04972800,-0.05012288
11/2022,12142.271800,0.00491400,0.00449642
12/2022,12201.938900,-0.00051500,-0.00093033
01/2023,12195.654900,0.01297801,0.01255707
02/2023,12353.930200,-0.04947201,-0.04986699
03/2023,11742.756500,0.01554400,0.01512200
04/2023,11925.285900,0.00553401,0.00511617
05/2023,11991.280500,0.01337700,0.01295590
06/2023,12151.687800,0.00480400,0.00438646
07/2023,12210.064500,-0.00646800,-0.00688085
08/2023,12131.089800,0.03134700,0.03091843
09/2023,12511.363100,-0.00615100,-0.00656399
10/2023,12434.405700,-0.02762100,-0.02802506
11/2023,12090.955000,-0.00946700,-0.00987861
12/2023,11976.489900,0.01168100,0.01126060
01/2024,12116.387300,0.04652900,0.04609412
02/2024,12680.150700,0.03372500,0.03329544
03/2024,13107.788800,0.01758699,0.01716414
04/2024,13338.315400,-0.02237800,-0.02278424
05/2024,13039.830600,-0.01645100,-0.01685971
06/2024,12825.312400,-0.01441500,-0.01482455
07/2024,12640.435500,-0.02463000,-0.02503531
08/2024,12329.101600,0.01267000,0.01224919
09/2024,12485.311300,-0.02413100,-0.02453651
10/2024,12184.028200,0.02410800,0.02368244
11/2024,12477.760800,0.01260000,0.01217922
12/2024,12634.980600,0.01325700,0.01283595
01/2025,12802.482500,-0.01763200,-0.01804022
02/2025,12576.749100,0.00653601,0.00611775
03/2025,12658.950800,-0.03353000,-0.03393161
04/2025,12234.496200,-0.01595500,-0.01636391
05/2025,12039.294800,0.01601100,0.01558880
06/2025,12232.055900,-0.01014900,-0.01056032
07/2025,12107.912800,0.01321700,0.01279597
08/2025,12267.943100,0.03447900,0.03404913
09/2025,12690.929500,0.01116700,0.01074682
10/2025,12832.649100,0.00272100,0.00230433
11/2025,12867.566700,0.01201700,0.01159646
12/2025,13022.196300,0.05271800,0.05228055
01/2026,13708.700400,0.03784700,0.03741573
02/2026,14227.533600,-0.01480700,-0.01521639
03/2026,14016.866500,0.02024500,0.01982105
04/2026,14300.638000,0.00304900,0.00263219
05/2026,14344.240600,-0.01437000,-0.01477957
06/2026,14138.113900,,
